time,seconds_elapsed,z,y,x
1725956253252425700,13.44642578125,18.5625,-30.993751525878906,-22.293750762939453
1725956253262430000,13.456429931640624,18.337501525878906,-29.92500114440918,-22.443750381469727
1725956253272423000,13.4664228515625,18.825000762939453,-29.662500381469727,-22.89375114440918
1725956253282419000,13.4764189453125,19.21875,-29.231250762939453,-23.231250762939453
1725956253292254700,13.486254638671875,19.181251525878906,-28.537500381469727,-23.71875
1725956253302121700,13.496121826171875,19.59375,-27.918750762939453,-23.850000381469727
1725956253312015600,13.506015625,19.23750114440918,-27.20625114440918,-24.337501525878906
1725956253322220000,13.516219970703125,19.631250381469727,-27.037500381469727,-24.693750381469727
1725956253332288300,13.526288330078126,20.34375,-26.418750762939453,-25.125001907348633
1725956253342333700,13.536333740234374,20.625,-25.98750114440918,-25.650001525878906
1725956253352370700,13.54637060546875,20.943750381469727,-25.537500381469727,-25.406251907348633
1725956253362400000,13.55639990234375,20.15625,-25.293750762939453,-26.212501525878906
1725956253372412200,13.566412109375,20.45625114440918,-24.48750114440918,-26.418750762939453
1725956253382422000,13.576422119140625,20.943750381469727,-24.150001525878906,-26.868751525878906
1725956253392430300,13.586430419921875,21.11250114440918,-23.71875,-27.48750114440918
1725956253402426400,13.59642626953125,21.131250381469727,-23.36250114440918,-27.337501525878906
1725956253412425000,13.606425048828125,20.868751525878906,-23.025001525878906,-28.068750381469727
1725956253422425600,13.616425537109375,21.075000762939453,-22.21875,-28.162500381469727
1725956253432394800,13.626394775390626,21.337501525878906,-22.068750381469727,-28.818750381469727
1725956253442222000,13.63622216796875,21.11250114440918,-21.243751525878906,-29.006250381469727
1725956253452095200,13.64609521484375,21.09375,-20.8125,-29.325000762939453
1725956253462006300,13.65600634765625,20.756250381469727,-20.36250114440918,-29.55000114440918
1725956253471942100,13.665942138671875,21.09375,-19.725000381469727,-29.08125114440918
1725956253482074400,13.676074462890625,20.8125,-19.668750762939453,-30.131250381469727
1725956253492176100,13.686176025390624,20.943750381469727,-19.125,-29.775001525878906
1725956253502261000,13.696260986328125,21.056251525878906,-18.9375,-29.662500381469727
1725956253512328700,13.70632861328125,21.1875,-18.975000381469727,-30.825000762939453
1725956253522370600,13.71637060546875,21.225000381469727,-18.693750381469727,-30.11250114440918
1725956253532402000,13.72640185546875,21,-17.887500762939453,-30.39375114440918
1725956253542424600,13.736424560546874,20.568750381469727,-18.337501525878906,-30.637500762939453
1725956253552429800,13.746429931640625,20.793750762939453,-18.150001525878906,-30.337501525878906
1725956253562433300,13.756433349609376,20.868751525878906,-17.793750762939453,-30.76875114440918
1725956253572436200,13.766436279296874,20.681251525878906,-18.150001525878906,-30.318750381469727
1725956253582360600,13.776360595703125,20.53125,-17.8125,-31.05000114440918
1725956253592197600,13.78619775390625,20.64375114440918,-17.90625,-31.068750381469727
1725956253602076200,13.796076171875,20.193750381469727,-18.09375,-31.556251525878906
1725956253612165600,13.80616552734375,20.287500381469727,-17.73750114440918,-31.818750381469727
1725956253622060800,13.816060791015625,20.83125114440918,-17.73750114440918,-31.23750114440918
1725956253632171800,13.826171875,19.98750114440918,-17.64375114440918,-31.593751907348633
1725956253642255600,13.836255615234375,19.96875,-17.90625,-31.631250381469727
1725956253652313000,13.84631298828125,19.762500762939453,-17.45625114440918,-31.462501525878906
1725956253662359000,13.856359130859374,19.631250381469727,-17.73750114440918,-31.98750114440918
1725956253672395000,13.86639501953125,20.100000381469727,-17.64375114440918,-31.312501907348633
1725956253682411500,13.87641162109375,19.762500762939453,-17.36250114440918,-31.650001525878906
1725956253692423700,13.886423583984374,19.650001525878906,-17.55000114440918,-31.668750762939453
