time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1725956243090354700,3.284354736328125,-0.8799480199813843,-0.08865699917078018,-0.04619000107049942,0.46441999077796936,-0.16544876992702484,-0.11336665600538254,2.1609232425689697
1725956243109089300,3.30308935546875,-0.8799359798431396,-0.08869600296020508,-0.04615199938416481,0.4644390046596527,-0.1654217392206192,-0.11346735060214996,2.1608712673187256
1725956243127824000,3.321823974609375,-0.8799219727516174,-0.08874200284481049,-0.04612400010228157,0.46445900201797485,-0.1654193252325058,-0.11357065290212631,2.160813570022583
1725956243146558500,3.340558349609375,-0.8799070119857788,-0.08879599720239639,-0.0461059994995594,0.464480996131897,-0.1654428094625473,-0.11367840319871902,2.1607518196105957
1725956243165293000,3.35929296875,-0.8798909783363342,-0.08884400129318237,-0.046098001301288605,0.4645020067691803,-0.16547791659832,-0.11376608908176422,2.16068959236145
1725956243184027600,3.378027587890625,-0.8798840045928955,-0.08885800093412399,-0.04609299823641777,0.46451300382614136,-0.16548405587673187,-0.11379329115152359,2.160660743713379
1725956243202762200,3.39676220703125,-0.8798720240592957,-0.08887399733066559,-0.04607800021767616,0.4645349979400635,-0.16547589004039764,-0.11383147537708282,2.1606082916259766
1725956243221496600,3.41549658203125,-0.8798670172691345,-0.08887600153684616,-0.04606499895453453,0.46454599499702454,-0.16545622050762177,-0.11384525150060654,2.1605846881866455
1725956243240231200,3.434231201171875,-0.8798620104789734,-0.08887399733066559,-0.04604300111532211,0.4645569920539856,-0.1654166430234909,-0.11386037617921829,2.1605606079101562
1725956243258965800,3.4529658203125,-0.8798519968986511,-0.08886899799108505,-0.04601199924945831,0.4645799994468689,-0.165359765291214,-0.1138765886425972,2.1605122089385986
1725956243277700400,3.471700439453125,-0.8798400163650513,-0.08887100219726562,-0.04599599912762642,0.464603990316391,-0.16533644497394562,-0.11389072984457016,2.160458564758301
1725956243296435000,3.49043505859375,-0.8798270225524902,-0.0888810008764267,-0.04598899930715561,0.4646280109882355,-0.16533684730529785,-0.11391044408082962,2.160402536392212
1725956243315169500,3.50916943359375,-0.8798199892044067,-0.08889400213956833,-0.04599199816584587,0.4646399915218353,-0.16535642743110657,-0.11392829567193985,2.1603729724884033
1725956243333904100,3.527904052734375,-0.8798120021820068,-0.08890999853610992,-0.04599900171160698,0.4646509885787964,-0.16538578271865845,-0.11394762992858887,2.1603424549102783
1725956243352638700,3.546638671875,-0.8798120021820068,-0.08890999853610992,-0.04599900171160698,0.4646509885787964,-0.16538578271865845,-0.11394762992858887,2.1603424549102783
1725956243371373300,3.565373291015625,-0.8798040151596069,-0.0889350026845932,-0.04599900171160698,0.46466100215911865,-0.16541136801242828,-0.11398955434560776,2.1603119373321533
1725956243390108000,3.58410791015625,-0.8798040151596069,-0.0889350026845932,-0.04599900171160698,0.46466100215911865,-0.16541136801242828,-0.11398955434560776,2.1603119373321533
1725956243408842500,3.602842529296875,-0.8798030018806458,-0.08893600106239319,-0.04599799960851669,0.46466100215911865,-0.16541047394275665,-0.11399208009243011,2.1603095531463623
1725956243427577000,3.6215771484375,-0.8797919750213623,-0.08897700160741806,-0.045956000685691833,0.4646790027618408,-0.16537824273109436,-0.11410035192966461,2.1602604389190674
1725956243446311700,3.640311767578125,-0.8797820210456848,-0.08900900185108185,-0.04590599983930588,0.464697003364563,-0.16532303392887115,-0.11420034617185593,2.160214424133301
1725956243465046300,3.65904638671875,-0.8797770142555237,-0.0890209972858429,-0.045882001519203186,0.4647060036659241,-0.16529330611228943,-0.1142423152923584,2.160191535949707
1725956243483780900,3.67778076171875,-0.8797770142555237,-0.0890209972858429,-0.045882001519203186,0.4647060036659241,-0.16529330611228943,-0.1142423152923584,2.160191535949707
1725956243502515500,3.696515380859375,-0.8797770142555237,-0.0890209972858429,-0.045882001519203186,0.4647060036659241,-0.16529330611228943,-0.1142423152923584,2.160191535949707
1725956243521249800,3.715249755859375,-0.8797770142555237,-0.0890209972858429,-0.045882001519203186,0.4647060036659241,-0.16529330611228943,-0.1142423152923584,2.160191535949707
1725956243539984600,3.733984619140625,-0.8797770142555237,-0.0890209972858429,-0.045882001519203186,0.4647060036659241,-0.16529330611228943,-0.1142423152923584,2.160191535949707
1725956243558719000,3.752718994140625,-0.8797699809074402,-0.089028000831604,-0.045892998576164246,0.46471700072288513,-0.16532103717327118,-0.11424214392900467,2.1601638793945312
1725956243577453800,3.771453857421875,-0.8797569870948792,-0.08904200047254562,-0.04590599983930588,0.46473801136016846,-0.16536042094230652,-0.11425051838159561,2.160111665725708
1725956243596188400,3.7901884765625,-0.8797460198402405,-0.08905600011348724,-0.04590899869799614,0.4647560119628906,-0.16538168489933014,-0.11426887661218643,2.160066843032837
1725956243614923000,3.808923095703125,-0.8797370195388794,-0.08906199783086777,-0.045896001160144806,0.4647729992866516,-0.16536663472652435,-0.11428847908973694,2.160027265548706
1725956243633657600,3.82765771484375,-0.8797309994697571,-0.08906199783086777,-0.045869000256061554,0.4647879898548126,-0.1653207540512085,-0.11431127786636353,2.159996271133423
1725956243652392200,3.84639208984375,-0.8797309994697571,-0.08906199783086777,-0.045869000256061554,0.4647879898548126,-0.1653207540512085,-0.11431127786636353,2.159996271133423
1725956243671126800,3.865126708984375,-0.8797249794006348,-0.08906900137662888,-0.04581800103187561,0.46480199694633484,-0.16523893177509308,-0.11436902731657028,2.1599650382995605
1725956243689861000,3.883861083984375,-0.8797169923782349,-0.08908899873495102,-0.045779999345541,0.46481698751449585,-0.16519296169281006,-0.11443717777729034,2.1599276065826416
1725956243708596000,3.902595947265625,-0.8797069787979126,-0.08911599963903427,-0.045756999403238297,0.46483299136161804,-0.1651805341243744,-0.11450325697660446,2.1598849296569824
1725956243727330300,3.921330322265625,-0.8796970248222351,-0.089137002825737,-0.045743998140096664,0.4648509919643402,-0.16518032550811768,-0.1145491674542427,2.159841299057007
1725956243746065200,3.940065185546875,-0.8796839714050293,-0.0891679972410202,-0.04574500024318695,0.46487000584602356,-0.16521473228931427,-0.11459904164075851,2.159789562225342
1725956243764799500,3.958799560546875,-0.8796690106391907,-0.08920499682426453,-0.04575899988412857,0.4648889899253845,-0.16527795791625977,-0.1146470233798027,2.159733295440674
1725956243783534300,3.977534423828125,-0.8796529769897461,-0.08923900127410889,-0.04578299820423126,0.46491101384162903,-0.16535644233226776,-0.11467987298965454,2.159672498703003
1725956243802269000,3.99626904296875,-0.8796529769897461,-0.08923900127410889,-0.04578400030732155,0.46491101384162903,-0.16535821557044983,-0.11467893421649933,2.159672498703003
1725956243821003500,4.01500341796875,-0.8796460032463074,-0.08923900127410889,-0.04579399898648262,0.4649220108985901,-0.16537731885910034,-0.11466730386018753,2.1596453189849854
1725956243839738000,4.033738037109375,-0.8796359896659851,-0.08923199772834778,-0.04580700024962425,0.46494200825691223,-0.16539618372917175,-0.11463910341262817,2.159602403640747
1725956243858472700,4.05247265625,-0.879626989364624,-0.08921600133180618,-0.04580799862742424,0.4649609923362732,-0.16538476943969727,-0.11460646241903305,2.159562826156616
1725956243877207300,4.071207275390625,-0.8796210289001465,-0.08919999748468399,-0.04579300060868263,0.46497899293899536,-0.16534505784511566,-0.11458942294120789,2.1595306396484375
1725956243895942000,4.08994189453125,-0.8796179890632629,-0.0891909971833229,-0.04577900096774101,0.46498700976371765,-0.1653124839067459,-0.11458531022071838,2.159515142440796
1725956243914676500,4.108676513671875,-0.8796179890632629,-0.0891909971833229,-0.04577900096774101,0.46498700976371765,-0.1653124839067459,-0.11458531022071838,2.159515142440796
1725956243933411000,4.1274111328125,-0.8796079754829407,-0.08919800072908401,-0.045754000544548035,0.4650059938430786,-0.1652773767709732,-0.11461756378412247,2.159470319747925
1725956243952145700,4.146145751953125,-0.8796030282974243,-0.08920600265264511,-0.04574500024318695,0.4650149941444397,-0.1652703732252121,-0.11463844776153564,2.1594486236572266
1725956243970880500,4.164880615234375,-0.8796030282974243,-0.0892070010304451,-0.04574500024318695,0.4650160074234009,-0.1652715504169464,-0.11464012414216995,2.15944766998291
1725956243989615000,4.183614990234375,-0.8796030282974243,-0.0892070010304451,-0.04574500024318695,0.4650160074234009,-0.1652715504169464,-0.11464012414216995,2.15944766998291
1725956244008349700,4.202349609375,-0.8795949816703796,-0.08923099935054779,-0.04575299844145775,0.4650239944458008,-0.16531002521514893,-0.1146729588508606,2.159419536590576
1725956244027084000,4.221083984375,-0.8795809745788574,-0.08928199857473373,-0.04577700048685074,0.4650390148162842,-0.16540417075157166,-0.1147368848323822,2.159369468688965
1725956244045818600,4.239818603515625,-0.87956702709198,-0.08933199942111969,-0.045805998146533966,0.465052992105484,-0.165506049990654,-0.11479448527097702,2.159320831298828
1725956244064553200,4.25855322265625,-0.8795539736747742,-0.08936800062656403,-0.04583499953150749,0.4650669991970062,-0.16559426486492157,-0.11482744663953781,2.1592750549316406
1725956244083288000,4.2772880859375,-0.8795430064201355,-0.08938899636268616,-0.04584899917244911,0.4650830030441284,-0.16564162075519562,-0.1148480623960495,2.1592323780059814
1725956244102022700,4.296022705078125,-0.8793309926986694,-0.08967500180006027,-0.04560299962759018,0.4654560089111328,-0.16553287208080292,-0.11551234871149063,2.1583237648010254
1725956244120757200,4.31475732421875,-0.8791940212249756,-0.0897509977221489,-0.044861000031232834,0.4657739996910095,-0.1643339842557907,-0.11628882586956024,2.157637119293213
1725956244139491800,4.333491943359375,-0.8790379762649536,-0.0898979976773262,-0.04380299896001816,0.4661409854888916,-0.16265174746513367,-0.1174808144569397,2.1568398475646973
1725956244158226400,4.352226318359375,-0.8787689805030823,-0.09047900140285492,-0.04249599948525429,0.4666549861431122,-0.16097339987754822,-0.11964356899261475,2.1555967330932617
1725956244176961000,4.3709609375,-0.8783460259437561,-0.09200700372457504,-0.04047299921512604,0.4673219919204712,-0.158979132771492,-0.12411856651306152,2.153768301010132
1725956244195695400,4.3896953125,-0.8777859807014465,-0.0947830006480217,-0.03713800013065338,0.4680750072002411,-0.15591168403625488,-0.13201476633548737,2.151458501815796
1725956244214430200,4.40843017578125,-0.8770809769630432,-0.09854099899530411,-0.03220200166106224,0.46894198656082153,-0.1510199010372162,-0.14314347505569458,2.1486971378326416
1725956244233164800,4.427164794921875,-0.8761870265007019,-0.10352200269699097,-0.025510000064969063,0.4698840081691742,-0.14428335428237915,-0.15809352695941925,2.145522117614746
1725956244251899400,4.4458994140625,-0.8749150037765503,-0.11025600135326385,-0.017071999609470367,0.4709959924221039,-0.13629743456840515,-0.1777825951576233,2.1415321826934814
1725956244270634200,4.46463427734375,-0.8731579780578613,-0.11954399943351746,-0.006945000030100346,0.4723150134086609,-0.1280408352613449,-0.20360495150089264,2.1366376876831055
1725956244289368800,4.483368896484375,-0.8708599805831909,-0.1315390020608902,0.004608000162988901,0.47352299094200134,-0.12014913558959961,-0.23564282059669495,2.1312525272369385
1725956244308103400,4.502103515625,-0.8687340021133423,-0.14497500658035278,0.017534000799059868,0.47324100136756897,-0.11104856431484222,-0.2718200087547302,2.128769874572754
1725956244326838000,4.520838134765625,-0.8665300011634827,-0.15876999497413635,0.032023001462221146,0.47210800647735596,-0.09931553155183792,-0.31035274267196655,2.1283137798309326
1725956244345572600,4.539572509765625,-0.8637080192565918,-0.1732490062713623,0.047529999166727066,0.4708839952945709,-0.08643350750207901,-0.35121119022369385,2.1279611587524414
1725956244364307200,4.55830712890625,-0.8604009747505188,-0.18856799602508545,0.0636259987950325,0.46914899349212646,-0.07311674952507019,-0.3943284749984741,2.1285719871520996
1725956244383041800,4.577041748046875,-0.8566719889640808,-0.20465600490570068,0.07965199649333954,0.4667789936065674,-0.06034102290868759,-0.4389684200286865,2.130326509475708
1725956244401776400,4.5957763671875,-0.8525220155715942,-0.22100800275802612,0.09495999664068222,0.4640499949455261,-0.04882209002971649,-0.4835902750492096,2.1325948238372803
1725956244420511000,4.614510986328125,-0.8478929996490479,-0.2374120056629181,0.10942599922418594,0.461234986782074,-0.03871745243668556,-0.5276938080787659,2.1347150802612305
1725956244439245600,4.63324560546875,-0.8428919911384583,-0.25390300154685974,0.12288200110197067,0.4582189917564392,-0.030356774106621742,-0.5711969137191772,2.1368021965026855
1725956244457980400,4.65198046875,-0.8380399942398071,-0.26977699995040894,0.13477599620819092,0.45469000935554504,-0.02375080995261669,-0.612274706363678,2.1398515701293945
1725956244476714800,4.67071484375,-0.8338220119476318,-0.2842859923839569,0.14490799605846405,0.4504689872264862,-0.018166905269026756,-0.6493149995803833,2.144829034805298
1725956244495449600,4.68944970703125,-0.8305500149726868,-0.2972719967365265,0.15246500074863434,0.4454070031642914,-0.014873906038701534,-0.6810594797134399,2.1516261100769043
1725956244514184200,4.70818408203125,-0.8287839889526367,-0.30928099155426025,0.1559540033340454,0.43922799825668335,-0.017346367239952087,-0.7071278691291809,2.1602814197540283
1725956244532918800,4.726918701171875,-0.8288879990577698,-0.3202570080757141,0.154216006398201,0.43177300691604614,-0.02796129509806633,-0.7262719869613647,2.1703100204467773
1725956244551653400,4.7456533203125,-0.8311449885368347,-0.32880699634552,0.1470479965209961,0.42344599962234497,-0.045918308198451996,-0.7357000708580017,2.181320905685425
1725956244570388000,4.764387939453125,-0.835985004901886,-0.3329389989376068,0.13480499386787415,0.4147990047931671,-0.06838171929121017,-0.7321873307228088,2.194136142730713
1725956244589122600,4.78312255859375,-0.8434010148048401,-0.3310219943523407,0.1177700012922287,0.40646299719810486,-0.09326314181089401,-0.7130012512207031,2.2086386680603027
1725956244607857200,4.801857177734375,-0.8531079888343811,-0.3217729926109314,0.09608300030231476,0.39928799867630005,-0.11953914910554886,-0.6760847568511963,2.2240123748779297
1725956244626591700,4.820591796875,-0.8644689917564392,-0.3044919967651367,0.07020299881696701,0.39376100897789,-0.14610649645328522,-0.6208591461181641,2.239816904067993
1725956244645326600,4.83932666015625,-0.8766329884529114,-0.27925199270248413,0.041113998740911484,0.38966599106788635,-0.1714346706867218,-0.5487773418426514,2.2566771507263184
1725956244664061000,4.85806103515625,-0.8886340260505676,-0.24677400290966034,0.010188000276684761,0.38642799854278564,-0.19412380456924438,-0.46280235052108765,2.275336503982544
1725956244682795800,4.876795654296875,-0.899582028388977,-0.20774200558662415,-0.019975999370217323,0.3836599886417389,-0.21080607175827026,-0.36658984422683716,2.296113967895508
1725956244701530400,4.8955302734375,-0.9087859988212585,-0.16413800418376923,-0.04805799946188927,0.3806000053882599,-0.2217729687690735,-0.2648358941078186,2.3187170028686523
1725956244720265000,4.914264892578125,-0.9155430197715759,-0.11873000115156174,-0.0751900002360344,0.37686800956726074,-0.23224516212940216,-0.161431685090065,2.341731309890747
1725956244738999300,4.932999267578125,-0.9189980030059814,-0.07402600347995758,-0.10209699720144272,0.3735469877719879,-0.245863139629364,-0.059819113463163376,2.3620519638061523
1725956244757734100,4.951734130859375,-0.9187549948692322,-0.03189900144934654,-0.12867699563503265,0.37190499901771545,-0.2633860111236572,0.0371050164103508,2.3772459030151367
1725956244776468700,4.97046875,-0.9153540134429932,0.007770000025629997,-0.15342099964618683,0.37219300866127014,-0.2810683846473694,0.12878474593162537,2.3874504566192627
1725956244795203300,4.989203369140625,-0.9095100164413452,0.04492399841547012,-0.1751450002193451,0.3742940127849579,-0.29594558477401733,0.21446949243545532,2.392862319946289
1725956244813938200,5.007938232421875,-0.9018930196762085,0.07891499996185303,-0.19260500371456146,0.3785000145435333,-0.30513477325439453,0.2922919690608978,2.3921499252319336
1725956244832672800,5.0266728515625,-0.8933410048484802,0.1094139963388443,-0.20490600168704987,0.3846850097179413,-0.30609413981437683,0.3609215319156647,2.3846306800842285
1725956244851407400,5.045407470703125,-0.8843960165977478,0.13554200530052185,-0.21365000307559967,0.3922039866447449,-0.30193737149238586,0.4195334315299988,2.371521472930908
1725956244870142000,5.064141845703125,-0.8753690123558044,0.15668800473213196,-0.22049400210380554,0.4006960093975067,-0.2961358428001404,0.4679098427295685,2.3541035652160645
1725956244888876500,5.08287646484375,-0.8665930032730103,0.17354600131511688,-0.2253279983997345,0.41002899408340454,-0.2878981828689575,0.5070145726203918,2.3327879905700684
1725956244907611100,5.101611083984375,-0.8582370281219482,0.1867399960756302,-0.2274630069732666,0.4204939901828766,-0.2751278579235077,0.537311315536499,2.306628942489624
1725956244926345700,5.120345703125,-0.8508020043373108,0.19615299999713898,-0.22569100558757782,0.43211299180984497,-0.2555205523967743,0.5572129487991333,2.2751715183258057
1725956244945080300,5.139080322265625,-0.845005989074707,0.2012999951839447,-0.21903200447559357,0.4443719983100891,-0.22834178805351257,0.5643453001976013,2.2397804260253906
1725956244963815200,5.157815185546875,-0.8411800265312195,0.20148900151252747,-0.2073500007390976,0.4569709897041321,-0.195229634642601,0.5568125247955322,2.2022647857666016
1725956244982549500,5.176549560546875,-0.8394730091094971,0.19635500013828278,-0.19113199412822723,0.46925100684165955,-0.15939921140670776,0.5340774655342102,2.1658568382263184
1725956245001284400,5.195284423828125,-0.839693009853363,0.18587499856948853,-0.17103399336338043,0.4807409942150116,-0.12375357002019882,0.49678537249565125,2.1330795288085938
1725956245020019000,5.21401904296875,-0.8412629961967468,0.16896699368953705,-0.14783500134944916,0.49180400371551514,-0.09153604507446289,0.44416388869285583,2.104234457015991
1725956245038753500,5.23275341796875,-0.8435620069503784,0.14436599612236023,-0.12190300226211548,0.5026929974555969,-0.06508366763591766,0.3748392164707184,2.0791149139404297
1725956245057488400,5.25148828125,-0.8460419774055481,0.1128460019826889,-0.09314599633216858,0.5126399993896484,-0.04375914856791496,0.2905149757862091,2.058459520339966
1725956245076222700,5.27022265625,-0.8483189940452576,0.07731100171804428,-0.061475999653339386,0.5201889872550964,-0.024340081959962845,0.19638699293136597,2.043851375579834
1725956245094957600,5.28895751953125,-0.8496209979057312,0.04539899900555611,-0.031578999012708664,0.5244849920272827,-0.006075259763747454,0.11049400269985199,2.0358173847198486
1725956245113692200,5.307692138671875,-0.8494340181350708,0.02740900032222271,-0.014733999967575073,0.5267760157585144,0.0038531292229890823,0.06212726607918739,2.0312650203704834
1725956245132426800,5.3264267578125,-0.8485320210456848,0.01728699915111065,-0.005257000215351582,0.5287309885025024,0.009364718571305275,0.03490331023931503,2.026848077774048
1725956245151161300,5.345161376953125,-0.847790002822876,0.006202000193297863,0.004381000064313412,0.5302000045776367,0.014005635865032673,0.005870408844202757,2.023716926574707
1725956245169896200,5.363896240234375,-0.8475239872932434,-0.018831999972462654,0.024831000715494156,0.5298169851303101,0.022174157202243805,-0.05826587975025177,2.02482271194458
1725956245188630500,5.382630615234375,-0.8470190167427063,-0.050905000418424606,0.05011200159788132,0.5267329812049866,0.03157680481672287,-0.13947810232639313,2.031104564666748
1725956245207365400,5.401365478515625,-0.8459349870681763,-0.08614200353622437,0.07609499990940094,0.5207480192184448,0.040063969790935516,-0.22693657875061035,2.042548656463623
1725956245226100000,5.420099853515625,-0.8445249795913696,-0.12244900315999985,0.09982199966907501,0.5116810202598572,0.045537836849689484,-0.3141167163848877,2.0593395233154297
1725956245244834600,5.43883447265625,-0.8432130217552185,-0.15771600604057312,0.11999499797821045,0.49971699714660645,0.04851123318076134,-0.3961869180202484,2.0813584327697754
1725956245263569200,5.457569091796875,-0.8424959778785706,-0.1905220001935959,0.13530699908733368,0.48537901043891907,0.04827979952096939,-0.46943041682243347,2.1077868938446045
1725956245282304000,5.476303955078125,-0.8428969979286194,-0.22081799805164337,0.14339600503444672,0.4692539870738983,0.04002797231078148,-0.5315057635307312,2.1365177631378174
1725956245301038600,5.49503857421875,-0.8447440266609192,-0.24855700135231018,0.14241699874401093,0.4520440101623535,0.019013037905097008,-0.5807984471321106,2.1645712852478027
1725956245319773200,5.513773193359375,-0.8484290242195129,-0.2723250091075897,0.13226500153541565,0.43417900800704956,-0.014742190949618816,-0.6149898767471313,2.190910816192627
1725956245338507800,5.5325078125,-0.8544210195541382,-0.2901510000228882,0.1138790026307106,0.4156999886035919,-0.05781189352273941,-0.6316797137260437,2.217069387435913
1725956245357242400,5.551242431640625,-0.8628640174865723,-0.2998180091381073,0.08927199989557266,0.39699500799179077,-0.10405582189559937,-0.6289368867874146,2.2452938556671143
1725956245375977000,5.56997705078125,-0.8733800053596497,-0.2994700074195862,0.06097999960184097,0.3792169988155365,-0.1472431868314743,-0.6057168841362,2.2762415409088135
1725956245394711600,5.588711669921875,-0.8855249881744385,-0.28850799798965454,0.030517999082803726,0.36287200450897217,-0.1846475899219513,-0.5622726082801819,2.3103079795837402
1725956245413446400,5.6074462890625,-0.898751974105835,-0.267984002828598,-0.002053000032901764,0.34702199697494507,-0.2179795503616333,-0.5009709596633911,2.3486526012420654
1725956245432180700,5.6261806640625,-0.9115869998931885,-0.2406959980726242,-0.03635700047016144,0.33128800988197327,-0.25072821974754333,-0.4276585876941681,2.3897149562835693
1725956245450915600,5.64491552734375,-0.9223799705505371,-0.21047499775886536,-0.07175800204277039,0.3158549964427948,-0.2863633632659912,-0.3500508666038513,2.4307754039764404
1725956245469650200,5.663650146484375,-0.9303609728813171,-0.17936499416828156,-0.10683300346136093,0.30139899253845215,-0.3243420720100403,-0.2727176547050476,2.470120906829834
1725956245488384800,5.682384765625,-0.9356439709663391,-0.1472110003232956,-0.13983599841594696,0.28869399428367615,-0.36124327778816223,-0.195986807346344,2.507124900817871
1725956245507119400,5.701119384765625,-0.9385939836502075,-0.11342000216245651,-0.1687539964914322,0.2787419855594635,-0.3927438259124756,-0.11911448836326599,2.540503740310669
1725956245525854000,5.71985400390625,-0.9393600225448608,-0.07697200030088425,-0.19346900284290314,0.2724820077419281,-0.41778022050857544,-0.03918522596359253,2.568636655807495
1725956245544588500,5.738588623046875,-0.937861979007721,-0.03719500079751015,-0.2143539935350418,0.27033600211143494,-0.43634435534477234,0.046144019812345505,2.5905439853668213
1725956245563323400,5.757323486328125,-0.9340140223503113,0.005009999964386225,-0.2312850058078766,0.2722109854221344,-0.44815367460250854,0.13569147884845734,2.6053876876831055
1725956245582057700,5.7760576171875,-0.927951991558075,0.0473099984228611,-0.2445259988307953,0.2772569954395294,-0.4541170001029968,0.22529703378677368,2.613173007965088
1725956245600792300,5.794792236328125,-0.9198899865150452,0.08786799758672714,-0.2553730010986328,0.28436899185180664,-0.4568740427494049,0.31193214654922485,2.615046262741089
1725956245619527200,5.813527099609375,-0.9099109768867493,0.12601199746131897,-0.265610009431839,0.29263100028038025,-0.4598108232021332,0.39495953917503357,2.612867593765259
1725956245638261500,5.832261474609375,-0.8982210159301758,0.16179099678993225,-0.27546799182891846,0.3018909990787506,-0.4628780782222748,0.4745865762233734,2.6069836616516113
1725956245656996400,5.850996337890625,-0.8851619958877563,0.19464300572872162,-0.284278005361557,0.3127079904079437,-0.4638901650905609,0.5496317148208618,2.595402717590332
1725956245675730700,5.869730712890625,-0.8713539838790894,0.22356300055980682,-0.2913770079612732,0.3253610134124756,-0.46056291460990906,0.6177598237991333,2.5762014389038086
1725956245694465500,5.888465576171875,-0.857617974281311,0.24757200479507446,-0.29660698771476746,0.33944299817085266,-0.4521150290966034,0.6764218211174011,2.549269437789917
1725956245713200000,5.9072001953125,-0.8444859981536865,0.26679500937461853,-0.3003639876842499,0.3541789948940277,-0.4394022226333618,0.725319504737854,2.5164122581481934
1725956245731934700,5.925934814453125,-0.8323619961738586,0.2822340130805969,-0.30245599150657654,0.36883100867271423,-0.4220122694969177,0.7655754685401917,2.479431629180908
1725956245750669300,5.94466943359375,-0.82218998670578,0.294185996055603,-0.3017379939556122,0.38263601064682007,-0.39791303873062134,0.7961453199386597,2.4396116733551025
1725956245769404200,5.963404052734375,-0.8145620226860046,0.30172300338745117,-0.2974579930305481,0.3961920142173767,-0.365801602602005,0.8142997622489929,2.395392656326294
1725956245788138800,5.982138671875,-0.807699978351593,0.30280300974845886,-0.29109901189804077,0.4137510061264038,-0.32724323868751526,0.8183702230453491,2.337728261947632
1725956245806873300,6.000873291015625,-0.8037480115890503,0.2989729940891266,-0.28096601366996765,0.4308840036392212,-0.28453075885772705,0.8077376484870911,2.279656171798706
1725956245825608000,6.01960791015625,-0.8022950291633606,0.2903130054473877,-0.2673119902610779,0.4478670060634613,-0.24053338170051575,0.782809317111969,2.222975492477417
1725956245844342800,6.0383427734375,-0.8030189871788025,0.2763580083847046,-0.2505989968776703,0.4647409915924072,-0.1990887075662613,0.7433645725250244,2.17012882232666
1725956245863077400,6.057077392578125,-0.805653989315033,0.2568019926548004,-0.23098699748516083,0.4812670052051544,-0.16273415088653564,0.6894591450691223,2.1231813430786133
1725956245881812000,6.07581201171875,-0.8099009990692139,0.23299400508403778,-0.20816199481487274,0.4964289963245392,-0.1307799369096756,0.6237455010414124,2.084033489227295
1725956245900546600,6.094546630859375,-0.8150500059127808,0.20725500583648682,-0.18251000344753265,0.5093410015106201,-0.10157906264066696,0.5512658953666687,2.0532610416412354
1725956245919281400,6.113281494140625,-0.8206809759140015,0.1804099977016449,-0.15460500121116638,0.5196449756622314,-0.07455945014953613,0.4743918478488922,2.0306930541992188
1725956245938015700,6.132015625,-0.8268539905548096,0.15198099613189697,-0.12445800006389618,0.5269929766654968,-0.04940728470683098,0.39251047372817993,2.016556978225708
1725956245956750600,6.15075048828125,-0.8334619998931885,0.12157599627971649,-0.09131799638271332,0.5312430262565613,-0.02416001819074154,0.3043593764305115,2.0103726387023926
1725956245975485000,6.16948486328125,-0.8397849798202515,0.08946099877357483,-0.05577399954199791,0.532584011554718,0.001651365077123046,0.2112320065498352,2.0110538005828857
1725956245994219800,6.1882197265625,-0.8450930118560791,0.056026000529527664,-0.0198379997164011,0.5313040018081665,0.02618280239403248,0.11603458225727081,2.0175695419311523
1725956246012954400,6.206954345703125,-0.8490549921989441,0.02171199955046177,0.014479000121355057,0.527658998966217,0.047528963536024094,0.02159109152853489,2.028970718383789
1725956246031689000,6.22568896484375,-0.8520230054855347,-0.013363000005483627,0.04495599865913391,0.5213980078697205,0.06286618858575821,-0.06970754265785217,2.0454599857330322
1725956246050423800,6.244423828125,-0.8544939756393433,-0.04936400055885315,0.07040700316429138,0.5122929811477661,0.0706760436296463,-0.15714651346206665,2.0670132637023926
1725956246069158400,6.263158447265625,-0.8568909764289856,-0.08437299728393555,0.09040799736976624,0.5004429817199707,0.07258808612823486,-0.23730602860450745,2.093071937561035
1725956246087893000,6.28189306640625,-0.8600040078163147,-0.11496999859809875,0.10449399799108505,0.4860610067844391,0.07129203528165817,-0.3039906322956085,2.123663902282715
1725956246106627600,6.300627685546875,-0.8644559979438782,-0.1394069939851761,0.1123260036110878,0.46974799036979675,0.06745777279138565,-0.35389307141304016,2.158130168914795
1725956246125362200,6.319362060546875,-0.8703250288963318,-0.15846799314022064,0.11351100355386734,0.4522570073604584,0.05864052474498749,-0.38818562030792236,2.1946475505828857
1725956246144097000,6.338096923828125,-0.8773639798164368,-0.17386899888515472,0.1074339970946312,0.43411698937416077,0.04095941409468651,-0.40973973274230957,2.231149673461914
1725956246162831600,6.35683154296875,-0.885466992855072,-0.18562999367713928,0.09384799748659134,0.4155479967594147,0.013050912879407406,-0.41887739300727844,2.2667932510375977
1725956246181566200,6.375566162109375,-0.8941609859466553,-0.1923370063304901,0.07440300285816193,0.39742299914360046,-0.021661145612597466,-0.41490110754966736,2.300549268722534
1725956246200300800,6.39430078125,-0.9026830196380615,-0.19366100430488586,0.05077400058507919,0.3808929920196533,-0.06065661087632179,-0.3987947404384613,2.3307504653930664
1725956246219035400,6.413035400390625,-0.9104520082473755,-0.18976399302482605,0.02484400011599064,0.36667099595069885,-0.10100273787975311,-0.37230250239372253,2.3568294048309326
1725956246237770200,6.431770263671875,-0.9174439907073975,-0.1804800033569336,-0.0018520000157877803,0.3545680046081543,-0.1396251767873764,-0.33614176511764526,2.380280017852783
